case_id,activity,timestamp,part_desc
Case 119,Turning & Milling - Machine 10,2012-03-20 15:57:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-21 15:30:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-22 17:48:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-23 06:51:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-25 17:45:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-26 18:00:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-27 17:47:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-28 04:21:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-28 17:37:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-29 06:42:00,Cylinder
Case 119,Turning & Milling - Machine 10,2012-03-29 17:18:00,Cylinder
Case 12,Turning - Machine 9,2012-01-26 07:00:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-26 10:09:00,Spur Gear
Case 12,Turning Q.C.,2012-01-26 11:57:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-26 20:29:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-27 06:18:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-27 12:51:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-29 15:58:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-29 21:59:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-29 23:45:00,Spur Gear
Case 12,Turning - Machine 9,2012-01-30 09:41:00,Spur Gear
Case 12,Turning Q.C.,2012-01-30 11:44:00,Spur Gear
Case 12,Turning & Milling - Machine 9,2012-02-05 01:15:00,Spur Gear
Case 12,Lapping - Machine 1,2012-02-05 16:00:00,Spur Gear
Case 12,Flat Grinding - Machine 11,2012-02-06 01:15:00,Spur Gear
Case 12,Flat Grinding - Machine 11,2012-02-06 12:40:00,Spur Gear
Case 12,Laser Marking - Machine 7,2012-02-06 13:47:00,Spur Gear
Case 12,Flat Grinding - Machine 11,2012-02-07 01:15:00,Spur Gear
Case 12,Flat Grinding - Machine 11,2012-02-07 01:15:00,Spur Gear
Case 12,Final Inspection Q.C.,2012-02-07 16:05:00,Spur Gear
Case 12,Laser Marking - Machine 7,2012-02-07 16:38:00,Spur Gear
Case 12,Flat Grinding - Machine 11,2012-02-07 13:52:00,Spur Gear
Case 12,Flat Grinding - Machine 11,2012-02-07 15:43:00,Spur Gear
Case 12,Final Inspection Q.C.,2012-02-13 17:50:00,Spur Gear
Case 12,Final Inspection Q.C.,2012-02-14 12:39:00,Spur Gear
Case 12,Final Inspection Q.C.,2012-02-16 15:33:00,Spur Gear
Case 12,Packing,2012-02-17 01:00:00,Spur Gear
Case 120,Turning & Milling - Machine 5,2012-02-26 16:08:00,Cable Head
Case 120,Turning & Milling - Machine 5,2012-02-26 23:26:00,Cable Head
Case 120,Turning & Milling - Machine 5,2012-02-27 06:55:00,Cable Head
Case 120,Turning & Milling Q.C.,2012-03-08 09:37:00,Cable Head
Case 120,Laser Marking - Machine 7,2012-03-08 14:41:00,Cable Head
Case 120,Lapping - Machine 1,2012-03-13 17:11:00,Cable Head
Case 120,Round Grinding - Machine 12,2012-03-14 10:26:00,Cable Head
Case 120,Round Grinding - Machine 12,2012-03-14 12:06:00,Cable Head
Case 120,Round Grinding - Machine 3,2012-03-14 15:53:00,Cable Head
Case 120,Round Grinding - Machine 3,2012-03-14 16:02:00,Cable Head
Case 120,Round Grinding - Machine 3,2012-03-14 19:16:00,Cable Head
Case 120,Final Inspection Q.C.,2012-03-15 09:11:00,Cable Head
Case 121,Turning & Milling - Machine 5,2012-03-05 23:59:00,Plug
Case 121,Turning & Milling - Machine 5,2012-03-06 03:00:00,Plug
Case 121,Turning Q.C.,2012-03-06 01:15:00,Plug
Case 121,Turning & Milling - Machine 5,2012-03-06 10:23:00,Plug
Case 121,Turning Q.C.,2012-03-06 08:17:00,Plug
Case 121,Turning & Milling - Machine 4,2012-03-14 15:11:00,Plug
Case 121,Turning & Milling - Machine 4,2012-03-14 12:34:00,Plug
Case 121,Turning & Milling - Machine 4,2012-03-14 21:55:00,Plug
Case 121,Turning & Milling - Machine 4,2012-03-14 23:32:00,Plug
Case 121,Turning & Milling Q.C.,2012-03-15 09:38:00,Plug
Case 121,Laser Marking - Machine 7,2012-03-16 11:39:00,Plug
Case 121,Deburring - Manual,2012-03-18 08:17:00,Plug
Case 121,Flat Grinding - Machine 11,2012-03-18 09:52:00,Plug
Case 121,Lapping - Machine 1,2012-03-18 11:43:00,Plug
Case 121,Round Grinding - Machine 3,2012-03-19 10:00:00,Plug
Case 121,Round Grinding - Machine 3,2012-03-19 13:19:00,Plug
Case 121,Round Grinding - Q.C.,2012-03-21 10:32:00,Plug
Case 121,Lapping - Machine 1,2012-03-27 13:26:00,Plug
Case 121,Round Grinding - Machine 3,2012-03-28 06:40:00,Plug
Case 121,Round Grinding - Machine 3,2012-03-28 13:03:00,Plug
Case 122,Turning & Milling - Machine 5,2012-03-04 12:57:00,Plug
Case 122,Turning & Milling - Machine 5,2012-03-04 17:59:00,Plug
Case 122,Turning & Milling - Machine 5,2012-03-05 12:14:00,Plug
Case 122,Turning & Milling - Machine 5,2012-03-05 15:56:00,Plug
Case 122,Turning & Milling Q.C.,2012-03-05 14:50:00,Plug
Case 122,Turning & Milling Q.C.,2012-03-07 08:39:00,Plug
Case 122,Laser Marking - Machine 7,2012-03-07 10:23:00,Plug
Case 122,Deburring - Manual,2012-03-07 12:13:00,Plug
Case 122,Flat Grinding - Machine 11,2012-03-07 12:14:00,Plug
Case 122,Lapping - Machine 1,2012-03-07 16:12:00,Plug
Case 122,Round Grinding - Machine 2,2012-03-07 22:36:00,Plug
Case 122,Round Grinding - Machine 2,2012-03-08 02:21:00,Plug
Case 122,Round Grinding - Q.C.,2012-03-13 12:50:00,Plug
Case 122,Round Grinding - Q.C.,2012-03-13 14:44:00,Plug
Case 122,Lapping - Machine 1,2012-03-21 01:15:00,Plug
Case 122,Lapping - Machine 1,2012-03-21 10:10:00,Plug
Case 122,Round Grinding - Machine 2,2012-03-21 15:46:00,Plug
Case 122,Round Grinding - Machine 2,2012-03-21 17:55:00,Plug
Case 122,Round Grinding - Machine 2,2012-03-21 21:55:00,Plug
Case 122,Final Inspection Q.C.,2012-03-23 12:51:00,Plug
Case 122,Final Inspection Q.C.,2012-03-25 08:40:00,Plug
Case 122,Laser Marking - Machine 7,2012-03-25 10:10:00,Plug
Case 122,Grinding Rework - Machine 12,2012-03-25 21:55:00,Plug
Case 122,Final Inspection Q.C.,2012-03-26 08:40:00,Plug
Case 122,Final Inspection Q.C.,2012-03-27 11:00:00,Plug
Case 122,Packing,2012-03-28 01:00:00,Plug
Case 123,Turning & Milling - Machine 4,2012-03-14 01:15:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-15 02:00:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-15 06:30:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-15 08:51:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-15 17:56:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-16 01:27:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-16 03:30:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-16 04:47:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-16 07:12:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-16 12:48:00,Cable Head
Case 123,Turning & Milling Q.C.,2012-03-16 09:32:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-18 11:30:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-18 00:57:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-18 02:26:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-18 07:13:00,Cable Head
Case 123,Turning & Milling Q.C.,2012-03-18 09:41:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-18 09:20:00,Cable Head
Case 123,Turning & Milling - Machine 4,2012-03-18 09:21:00,Cable Head
Case 123,Laser Marking - Machine 7,2012-03-18 15:53:00,Cable Head
Case 124,Turning & Milling - Machine 4,2012-03-20 14:34:00,Ballnut
Case 124,Turning & Milling - Machine 4,2012-03-20 15:58:00,Ballnut
Case 124,Turning & Milling - Machine 4,2012-03-20 17:54:00,Ballnut
Case 124,Turning & Milling - Machine 4,2012-03-20 22:36:00,Ballnut
Case 124,Turning & Milling Q.C.,2012-03-21 14:07:00,Ballnut
Case 124,Laser Marking - Machine 7,2012-03-21 16:20:00,Ballnut
Case 124,Lapping - Machine 1,2012-03-22 07:46:00,Ballnut
Case 124,Final Inspection Q.C.,2012-03-23 12:16:00,Ballnut
Case 124,Final Inspection Q.C.,2012-03-25 10:15:00,Ballnut
Case 124,Packing,2012-03-26 01:00:00,Ballnut
Case 125,Turning & Milling - Machine 6,2012-03-29 06:42:00,Ballnut
Case 125,Turning & Milling - Machine 6,2012-03-29 13:22:00,Ballnut
Case 125,Turning & Milling Q.C.,2012-03-29 16:03:00,Ballnut
Case 125,Turning & Milling - Machine 6,2012-03-29 15:58:00,Ballnut
Case 125,Turning & Milling - Machine 6,2012-03-29 17:29:00,Ballnut
Case 126,Turning & Milling - Machine 4,2012-03-21 01:15:00,Housing
Case 126,Turning & Milling - Machine 4,2012-03-22 06:51:00,Housing
Case 126,Turning & Milling - Machine 4,2012-03-22 07:57:00,Housing
Case 126,Turning & Milling Q.C.,2012-03-22 08:00:00,Housing
Case 126,Turning & Milling - Machine 4,2012-03-22 11:14:00,Housing
Case 126,Turning & Milling Q.C.,2012-03-22 17:53:00,Housing
Case 126,Laser Marking - Machine 7,2012-03-25 15:41:00,Housing
Case 126,Lapping - Machine 1,2012-03-26 01:15:00,Housing
Case 126,Lapping - Machine 1,2012-03-26 09:14:00,Housing
Case 126,Lapping - Machine 1,2012-03-26 09:52:00,Housing
Case 126,Round Grinding - Machine 12,2012-03-26 23:45:00,Housing
Case 126,Round Grinding - Machine 12,2012-03-27 07:48:00,Housing
Case 126,Round Grinding - Machine 12,2012-03-27 10:24:00,Housing
Case 126,Final Inspection Q.C.,2012-03-27 15:27:00,Housing
Case 126,Packing,2012-03-28 01:00:00,Housing
Case 127,Turning & Milling - Machine 6,2012-03-04 15:14:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-04 15:59:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-04 20:08:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-05 06:43:00,Ballnut
Case 127,Turning & Milling Q.C.,2012-03-05 08:00:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-05 16:01:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-06 00:12:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-05 22:54:00,Ballnut
Case 127,Lapping - Machine 1,2012-03-06 01:15:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-06 06:25:00,Ballnut
Case 127,Turning & Milling Q.C.,2012-03-06 07:35:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-06 10:29:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-06 15:53:00,Ballnut
Case 127,Turning & Milling Q.C.,2012-03-06 14:49:00,Ballnut
Case 127,Lapping - Machine 1,2012-03-06 15:12:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-07 06:50:00,Ballnut
Case 127,Laser Marking - Machine 7,2012-03-07 01:43:00,Ballnut
Case 127,Packing,2012-03-07 01:00:00,Ballnut
Case 127,Turning & Milling - Machine 6,2012-03-07 15:42:00,Ballnut
Case 127,Turning & Milling Q.C.,2012-03-07 07:31:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-07 08:47:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-07 17:21:00,Ballnut
Case 127,Turning & Milling Q.C.,2012-03-07 16:43:00,Ballnut
Case 127,Lapping - Machine 1,2012-03-08 15:55:00,Ballnut
Case 127,Laser Marking - Machine 7,2012-03-08 22:09:00,Ballnut
Case 127,Turning & Milling Q.C.,2012-03-12 07:42:00,Ballnut
Case 127,Turning & Milling Q.C.,2012-03-12 08:11:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-12 11:00:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-12 12:49:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-12 12:21:00,Ballnut
Case 127,Lapping - Machine 1,2012-03-12 12:20:00,Ballnut
Case 127,Laser Marking - Machine 7,2012-03-12 12:21:00,Ballnut
Case 127,Packing,2012-03-13 01:00:00,Ballnut
Case 127,Laser Marking - Machine 7,2012-03-13 15:15:00,Ballnut
Case 127,Lapping - Machine 1,2012-03-15 01:15:00,Ballnut
Case 127,Lapping - Machine 1,2012-03-15 13:59:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-19 15:54:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-19 17:58:00,Ballnut
Case 127,Packing,2012-03-20 01:00:00,Ballnut
Case 127,Final Inspection Q.C.,2012-03-20 07:18:00,Ballnut
Case 129,Turning & Milling - Machine 8,2012-03-06 18:21:00,Locker
Case 129,Turning & Milling Q.C.,2012-03-06 17:50:00,Locker
Case 129,Turning & Milling - Machine 8,2012-03-07 18:59:00,Locker
Case 129,Turning & Milling - Machine 8,2012-03-07 22:06:00,Locker
Case 129,Turning & Milling Q.C.,2012-03-08 08:40:00,Locker
Case 129,Lapping - Machine 1,2012-03-09 11:59:00,Locker
Case 129,Lapping - Machine 1,2012-03-09 12:15:00,Locker
Case 129,Packing,2012-03-19 01:00:00,Locker
Case 129,Final Inspection Q.C.,2012-03-19 16:30:00,Locker
Case 129,Laser Marking - Machine 7,2012-03-20 09:11:00,Locker
Case 13,Turning - Machine 9,2012-01-17 15:17:00,Spur Gear
Case 13,Turning - Machine 9,2012-01-17 15:56:00,Spur Gear
Case 13,Turning - Machine 9,2012-01-17 19:23:00,Spur Gear
Case 13,Packing,2012-01-18 01:00:00,Spur Gear
Case 13,Turning Q.C.,2012-01-18 07:43:00,Spur Gear
Case 13,Laser Marking - Machine 7,2012-01-18 08:25:00,Spur Gear
Case 13,Final Inspection Q.C.,2012-01-18 11:42:00,Spur Gear
Case 130,Turning & Milling - Machine 6,2012-03-08 01:08:00,Ballnut
Case 133,Turning & Milling - Machine 4,2012-03-28 01:15:00,Spring
Case 133,Turning & Milling - Machine 4,2012-03-29 04:43:00,Spring
Case 133,Turning & Milling - Machine 4,2012-03-29 06:40:00,Spring
Case 133,Turning & Milling - Machine 4,2012-03-29 16:03:00,Spring
Case 134,Turning & Milling - Machine 4,2012-03-29 19:49:00,Spring
Case 134,Turning & Milling - Machine 4,2012-03-30 00:00:00,Spring
Case 134,Turning & Milling - Machine 4,2012-03-30 11:25:00,Spring
Case 134,Turning & Milling - Machine 4,2012-03-31 05:45:00,Spring
Case 135,Turning & Milling - Machine 5,2012-03-22 06:30:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-22 12:17:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-22 09:59:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-23 01:23:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-23 02:57:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-23 06:31:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-23 12:29:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-24 15:49:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-24 22:49:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-25 06:45:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-25 10:39:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-25 12:27:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-25 23:36:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-26 06:38:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-26 09:11:00,Housing
Case 135,Turning & Milling Q.C.,2012-03-26 08:00:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-26 15:41:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-26 23:37:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-27 06:33:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-27 15:00:00,Housing
Case 135,Turning & Milling Q.C.,2012-03-27 09:26:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-27 16:00:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-27 18:08:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-27 23:33:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-28 01:16:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-28 06:40:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-28 16:09:00,Housing
Case 135,Turning & Milling Q.C.,2012-03-28 14:48:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-28 23:40:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-29 06:41:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-29 16:04:00,Housing
Case 135,Turning & Milling Q.C.,2012-03-29 15:05:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-29 23:28:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-30 05:45:00,Housing
Case 135,Turning & Milling - Machine 5,2012-03-30 11:27:00,Housing
Case 135,Turning & Milling Q.C.,2012-03-30 07:11:00,Housing
Case 136,Turning & Milling - Machine 6,2012-03-29 23:34:00,Ballnut
Case 136,Turning & Milling - Machine 6,2012-03-30 05:55:00,Ballnut
Case 136,Turning & Milling Q.C.,2012-03-30 07:21:00,Ballnut
Case 137,Turning & Milling - Machine 4,2012-03-27 23:38:00,Housing
Case 137,Turning & Milling - Machine 4,2012-03-28 04:11:00,Housing
Case 137,Turning & Milling - Machine 4,2012-03-28 16:09:00,Housing
Case 137,Turning & Milling Q.C.,2012-03-30 11:50:00,Housing
Case 138,Turning & Milling - Machine 4,2012-03-26 18:01:00,Cable Head
Case 138,Turning & Milling - Machine 4,2012-03-27 00:44:00,Cable Head
Case 138,Turning & Milling - Machine 4,2012-03-27 06:34:00,Cable Head
Case 138,Turning & Milling - Machine 4,2012-03-27 16:04:00,Cable Head
Case 138,Turning & Milling - Machine 5,2012-03-27 18:09:00,Cable Head
Case 138,Turning & Milling Q.C.,2012-03-28 10:30:00,Cable Head
Case 138,Turning & Milling Q.C.,2012-03-28 11:00:00,Cable Head
Case 138,Turning & Milling Q.C.,2012-03-28 11:45:00,Cable Head
Case 138,Laser Marking - Machine 7,2012-03-28 14:43:00,Cable Head
Case 139,Round Grinding - Q.C.,2012-03-15 07:45:00,Cable Head
Case 140,Turning & Milling - Machine 5,2012-03-19 17:59:00,Cable Head
Case 140,Turning & Milling - Machine 5,2012-03-19 21:35:00,Cable Head
Case 140,Turning & Milling Q.C.,2012-03-20 12:02:00,Cable Head
Case 140,Laser Marking - Machine 7,2012-03-20 14:52:00,Cable Head
Case 140,Lapping - Machine 1,2012-03-27 10:22:00,Cable Head
Case 140,Round Grinding - Machine 2,2012-03-27 16:14:00,Cable Head
Case 140,Round Grinding - Machine 2,2012-03-27 17:06:00,Cable Head
Case 140,Round Grinding - Machine 2,2012-03-27 17:43:00,Cable Head
Case 140,Grinding Rework - Machine 12,2012-03-29 22:19:00,Cable Head
Case 140,Round Grinding - Machine 2,2012-03-30 00:26:00,Cable Head
Case 140,Packing,2012-03-30 01:00:00,Cable Head
Case 140,Final Inspection Q.C.,2012-03-30 09:03:00,Cable Head
Case 141,Turning & Milling - Machine 4,2012-03-26 01:15:00,Piston
Case 142,Turning & Milling Q.C.,2012-03-22 16:06:00,Ballnut
Case 142,Turning & Milling Q.C.,2012-03-26 11:10:00,Ballnut
Case 144,Packing,2012-03-30 01:00:00,Cable Head
Case 144,Final Inspection Q.C.,2012-03-30 09:57:00,Cable Head
Case 145,Turning - Machine 8,2012-02-17 00:42:00,Ring
Case 145,Turning - Machine 8,2012-02-17 12:41:00,Ring
Case 145,Turning - Machine 8,2012-02-19 07:17:00,Ring
Case 145,Turning - Machine 8,2012-02-19 10:17:00,Ring
Case 145,Turning Q.C.,2012-02-19 15:55:00,Ring
Case 145,Flat Grinding - Machine 11,2012-02-20 17:39:00,Ring
Case 145,Lapping - Machine 1,2012-03-01 14:43:00,Ring
Case 145,Final Inspection Q.C.,2012-03-04 09:45:00,Ring
Case 145,Wire Cut - Machine 13,2012-03-07 13:00:00,Ring
Case 145,Wire Cut - Machine 18,2012-03-07 15:00:00,Ring
Case 145,Wire Cut - Machine 18,2012-03-08 04:30:00,Ring
Case 145,Turning Q.C.,2012-03-08 15:54:00,Ring
Case 145,Lapping - Machine 1,2012-03-09 13:35:00,Ring
Case 145,Laser Marking - Machine 7,2012-03-09 12:54:00,Ring
Case 145,Packing,2012-03-11 01:00:00,Ring
Case 145,Final Inspection Q.C.,2012-03-11 08:08:00,Ring
Case 146,Packing,2012-02-19 01:00:00,Ballnut
Case 146,Final Inspection Q.C.,2012-02-19 08:40:00,Ballnut
Case 147,Turning - Machine 8,2012-03-11 23:12:00,Piston
Case 147,Turning - Machine 8,2012-03-12 11:00:00,Piston
Case 147,Turning - Machine 8,2012-03-12 15:54:00,Piston
Case 147,Turning - Machine 8,2012-03-13 02:04:00,Piston
Case 147,Packing,2012-03-13 01:00:00,Piston
Case 147,Turning Q.C.,2012-03-13 08:00:00,Piston
Case 147,Deburring - Manual,2012-03-13 14:00:00,Piston
Case 147,Final Inspection Q.C.,2012-03-13 14:03:00,Piston
Case 148,Rework Milling - Machine 28,2012-01-11 11:30:00,Piston
Case 148,Fix EDM,2012-01-17 15:00:00,Piston
Case 148,Final Inspection Q.C.,2012-02-26 01:15:00,Piston
Case 148,Milling Q.C.,2012-02-26 01:15:00,Piston
Case 148,Packing,2012-02-26 01:00:00,Piston
Case 148,Milling - Machine 14,2012-02-26 14:53:00,Piston
Case 148,Final Inspection Q.C.,2012-02-26 14:00:00,Piston
Case 150,Flat Grinding - Machine 11,2012-02-02 01:15:00,Ballnut
Case 150,Laser Marking - Machine 7,2012-02-02 01:15:00,Ballnut
Case 150,Round Grinding - Machine 3,2012-02-02 01:15:00,Ballnut
Case 150,Final Inspection Q.C.,2012-02-02 09:47:00,Ballnut
Case 153,Round Grinding - Manual,2012-01-02 19:50:00,Housing
Case 153,Round Grinding - Manual,2012-01-02 20:45:00,Housing
Case 153,Final Inspection Q.C.,2012-01-04 17:47:00,Housing
Case 153,Final Inspection Q.C.,2012-01-05 08:40:00,Housing
Case 153,Packing,2012-01-06 01:00:00,Housing
Case 154,Round Grinding - Q.C.,2012-01-04 01:15:00,Ballnut
Case 154,Flat Grinding - Machine 26,2012-01-06 11:30:00,Ballnut
Case 154,Final Inspection Q.C.,2012-01-08 10:11:00,Ballnut
Case 154,Packing,2012-01-11 01:00:00,Ballnut
Case 155,Turning - Machine 8,2012-01-06 11:56:00,Ballnut
Case 155,Turning & Milling - Machine 8,2012-01-06 12:38:00,Ballnut
Case 155,Turning & Milling - Machine 8,2012-01-06 13:53:00,Ballnut
Case 155,Turning & Milling - Machine 8,2012-01-08 15:39:00,Ballnut
Case 155,Turning & Milling Q.C.,2012-01-08 11:59:00,Ballnut
Case 155,Turning & Milling Q.C.,2012-01-08 17:00:00,Ballnut
Case 155,Laser Marking - Machine 7,2012-01-10 08:12:00,Ballnut
Case 155,Laser Marking - Machine 7,2012-01-10 09:10:00,Ballnut
Case 155,Lapping - Machine 1,2012-01-10 10:33:00,Ballnut
Case 155,Final Inspection Q.C.,2012-01-10 15:14:00,Ballnut
Case 155,Final Inspection Q.C.,2012-01-11 13:19:00,Ballnut
Case 155,Packing,2012-01-13 01:00:00,Ballnut
Case 156,Turning & Milling - Machine 9,2012-02-20 23:50:00,Drill
Case 156,Turning & Milling - Machine 9,2012-02-21 06:50:00,Drill
